season,season_type,bucket,qb_id,qb,team,games,n,epa,epa2,succ,cpoe,cpoe_n,sacks,ints,tds,att,comp
2021,REG,q2,00-0034796,L.Jackson,BAL,12,121,13.349324063279624,281.1065772976641,58.0,103.07534039020538,94,9.0,5.0,4.0,104.0,61.0
2021,REG,q2,00-0037013,Z.Wilson,NYJ,13,119,-7.878619715122403,292.0113314239347,49.0,-1060.286045074463,99,10.0,4.0,3.0,116.0,57.0
2021,REG,q2,00-0036945,J.Fields,CHI,11,102,-13.761519767454946,286.2785194715662,45.0,7.078573107719421,71,14.0,2.0,4.0,87.0,46.0
2021,REG,q2,00-0036898,D.Mills,HOU,11,100,15.354988328031109,272.13694752880104,48.0,752.0266383886337,83,11.0,2.0,4.0,98.0,64.0
2021,REG,q2,00-0035710,D.Jones,NYG,11,96,-1.2168996931713056,208.6558910298166,42.0,232.11971819400787,85,5.0,3.0,4.0,94.0,60.0
2021,REG,q2,00-0033119,J.Brissett,MIA,7,87,-8.31566569418282,130.7540986730271,39.0,1.224800944328308,71,8.0,0.0,1.0,82.0,46.0
2021,REG,q2,00-0035993,T.Huntley,BAL,5,73,-8.513566598312268,138.59961806934552,31.0,-99.6325433254242,59,5.0,1.0,1.0,65.0,38.0
2021,REG,q2,00-0027973,A.Dalton,CHI,7,71,9.234173860314339,131.9789672793516,34.0,-89.46453630924225,60,4.0,1.0,2.0,66.0,39.0
2021,REG,q2,00-0028118,T.Taylor,HOU,6,62,9.404236938898327,151.06788713161063,26.0,282.0268303155899,47,6.0,1.0,3.0,55.0,33.0
2021,REG,q2,00-0031503,J.Winston,NO,7,57,30.379809810265847,151.80873349098454,33.0,353.96558791399,46,4.0,1.0,6.0,52.0,34.0
2021,REG,q2,00-0032156,T.Siemian,NO,6,55,-10.759072725252498,173.70524170093637,17.0,-500.1602113246918,48,3.0,1.0,5.0,55.0,26.0
2021,REG,q2,00-0033357,T.Hill,NO,8,40,-0.32032789355316327,77.55417429888817,16.0,-119.24975216388702,32,3.0,1.0,1.0,36.0,21.0
2021,REG,q2,00-0027939,C.Newton,CAR,5,33,-19.448928602403495,144.98381754858463,10.0,-734.2617005109787,29,1.0,3.0,0.0,32.0,12.0
2021,REG,q2,00-0034401,M.White,NYJ,3,32,7.296779659601763,47.034790332812726,16.0,129.67641055583954,31,1.0,0.0,2.0,32.0,22.0
2021,REG,q2,00-0028986,C.Keenum,CLE,2,29,-9.574583597593218,99.63073393641048,12.0,-107.64102637767792,26,2.0,1.0,0.0,28.0,16.0
2021,REG,q2,00-0027688,C.McCoy,ARI,3,28,8.10159704434994,48.44575736694603,14.0,29.60818111896515,26,1.0,0.0,1.0,27.0,19.0
2021,REG,q2,00-0030565,G.Smith,SEA,3,28,1.4213977273176988,36.923602138921616,13.0,18.189457058906555,22,3.0,0.0,1.0,28.0,15.0
2021,REG,q2,00-0034177,T.Boyle,DET,3,25,-0.7604438679903325,25.09643638991155,6.0,-431.4987927675247,25,0.0,0.0,1.0,25.0,13.0
2021,REG,q2,00-0035289,G.Minshew II,PHI,2,24,8.594468508917043,40.319732306217404,11.0,99.43020641803741,18,2.0,0.0,1.0,21.0,14.0
2021,REG,q2,00-0035704,D.Lock,DEN,4,24,4.313600403257177,55.158515068445325,12.0,158.6796075105667,21,0.0,1.0,0.0,21.0,16.0
2021,REG,q2,00-0030520,M.Glennon,NYG,4,20,-3.630334106272862,18.351895853767218,5.0,-138.136425614357,19,0.0,0.0,0.0,20.0,12.0
2021,REG,q2,00-0033275,P.Walker,CAR,2,19,-3.843927835981143,21.997640898225736,8.0,111.44611537456512,18,0.0,2.0,0.0,18.0,14.0
2021,REG,q2,00-0037012,T.Lance,SF,2,17,-9.740597717341357,37.85345207087197,4.0,-106.764155626297,14,2.0,1.0,0.0,17.0,8.0
2021,REG,q2,00-0036197,J.Fromm,NYG,2,16,-6.9644900020211935,10.490741420825586,4.0,-358.2477927207947,11,1.0,0.0,0.0,13.0,4.0
2021,REG,q2,00-0026300,J.Johnson,BAL,1,13,5.922039861558005,22.651027952766746,7.0,103.37441861629486,11,0.0,0.0,0.0,12.0,9.0
2021,REG,q2,00-0032245,S.Mannion,MIN,1,13,-4.50814322002492,8.232195593106978,4.0,8.925342559814453,8,2.0,0.0,0.0,12.0,6.0
2021,REG,q2,00-0033662,C.Rush,DAL,1,11,-4.174723970504695,35.74478312166434,4.0,-183.71637165546417,11,0.0,1.0,0.0,11.0,5.0
2021,REG,q2,00-0036264,J.Love,GB,1,11,-0.7262961120671338,12.088337570416574,4.0,36.17171347141266,8,0.0,0.0,0.0,8.0,5.0
2021,REG,q2,00-0033319,N.Mullens,CLE,1,10,-1.2975008754048716,2.337740598802213,4.0,-70.53366601467133,10,0.0,0.0,0.0,10.0,6.0
2021,REG,q2,00-0026158,J.Flacco,NYJ,1,9,-3.49360661832237,53.80703737689016,5.0,-37.567320466041565,8,1.0,0.0,0.0,9.0,5.0
2021,REG,q2,00-0034771,M.Rudolph,PIT,1,9,-0.07008496185238133,13.086485862545537,4.0,134.30606126785278,9,0.0,0.0,0.0,9.0,8.0
2021,REG,q2,00-0026300,J.Johnson,NYJ,1,7,2.758070297860018,19.190957194914585,3.0,-91.32527709007263,6,1.0,0.0,0.0,7.0,3.0
2021,REG,q2,00-0031395,G.Gilbert,WAS,1,7,-2.3021351743955165,3.6264967019994763,3.0,28.708022832870483,6,1.0,0.0,0.0,7.0,5.0
2021,REG,q2,00-0029567,N.Foles,CHI,1,6,4.1112523637712,11.08577006985342,3.0,52.14996337890625,6,0.0,0.0,0.0,6.0,4.0
2021,REG,q2,00-0032434,B.Allen,CIN,1,6,-7.567478857119568,17.08315133847231,0.0,-36.86753511428833,3,3.0,0.0,0.0,6.0,2.0
2021,REG,q2,00-0036929,I.Book,NO,1,5,0.8158761088270694,12.350903188046459,4.0,89.74488973617554,4,1.0,0.0,0.0,5.0,4.0
2021,REG,q2,00-0023682,R.Fitzpatrick,WAS,1,3,-2.330992374480556,2.121768564611508,0.0,-124.4236707687378,2,1.0,0.0,0.0,3.0,0.0
2021,REG,q2,00-0031382,J.Landry,CLE,3,3,-1.1496039163903333,28.394855169286718,2.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0036913,K.Toney,NYG,3,3,-2.104267600690946,1.5481755185963133,0.0,-118.5773253440857,2,1.0,0.0,0.0,3.0,0.0
2021,REG,q2,00-0033936,C.Beathard,JAX,1,2,1.829054368659854,4.165481372154066,1.0,78.54432165622711,2,0.0,0.0,0.0,2.0,2.0
2021,REG,q2,00-0024417,S.Koch,BAL,1,1,-2.778717302950099,7.721269849714273,0.0,-59.26313400268555,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0026035,D.Amendola,HOU,1,1,-0.3616975506884046,0.130825118173991,0.0,-49.899956583976746,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0028872,J.Hekker,LA,1,1,-2.582091593008954,6.667196994687518,0.0,46.21918201446533,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q2,00-0029747,C.Banjo,ARI,1,1,3.7315283046336845,13.924303488282339,1.0,36.00858449935913,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q2,00-0030279,K.Allen,LAC,1,1,1.053,1.108809,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0030288,R.Burkhead,HOU,1,1,-0.4931206500623375,0.24316797551790234,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0030669,A.Wilson,MIA,1,1,-1.0555784713942558,1.1142459092710337,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0031136,C.Boswell,PIT,1,1,-3.0074845636845566,9.044963400800889,0.0,-26.183247566223145,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0031588,S.Diggs,BUF,1,1,-0.836327348719351,0.6994434342159389,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0031941,J.Crowder,NYJ,1,1,-1.3508157203905284,1.8247031104541822,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0033009,T.Boyd,CIN,1,1,3.1924436271365266,10.191696312444622,1.0,12.373977899551392,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q2,00-0033733,G.Ward,PHI,1,1,-2.804270841705147,7.863934953637695,0.0,-42.84793734550476,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0033908,C.Kupp,LA,1,1,-0.4020649445010349,0.1616562195966203,0.0,-28.750768303871155,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0034052,B.Zylstra,CAR,1,1,-1.3167127471533604,1.733732458516149,0.0,-54.66402769088745,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0034960,J.Meyers,NE,1,1,0.1220262223505415,0.014890398941143794,1.0,24.353909492492676,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q2,00-0035156,J.Fox,DET,1,1,3.9836941372486763,15.869818979149475,1.0,35.05787253379822,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q2,00-0035719,D.Samuel,SF,1,1,-0.458133943437133,0.20988671012925816,0.0,-33.47899913787842,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0035859,B.Gillikin,NO,1,1,-2.3642861736007035,5.589849110679456,0.0,-62.52785325050354,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q2,00-0035864,K.Hinton,DEN,1,1,-3.1306644288706593,9.801059766196051,0.0,43.768519163131714,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q2,00-0036322,J.Jefferson,MIN,1,1,0.7226727395318449,0.5222558884624616,1.0,55.42286932468414,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q3,00-0033873,P.Mahomes,KC,17,206,19.877279204328786,543.4733865605253,111.0,143.5703456401825,175,9.0,6.0,9.0,195.0,125.0
2021,REG,q3,00-0034857,J.Allen,BUF,17,182,21.29168104724515,417.3855307403431,90.0,-930.1988214254379,159,3.0,5.0,7.0,171.0,92.0
2021,REG,q3,00-0019596,T.Brady,TB,17,171,38.89557530319165,331.7188841596683,93.0,530.9517115354538,157,5.0,0.0,8.0,167.0,113.0
2021,REG,q3,00-0036355,J.Herbert,LAC,17,159,3.9674586054638676,397.11168564733816,75.0,-272.08303809165955,135,12.0,1.0,3.0,152.0,88.0
2021,REG,q3,00-0031280,D.Carr,LV,17,152,21.892757047912724,460.59958320935885,75.0,803.3691048622131,137,6.0,4.0,7.0,148.0,100.0
2021,REG,q3,00-0022924,B.Roethlisberger,PIT,16,149,-22.19142949262156,357.74432818858236,56.0,-1172.0114782452583,141,7.0,2.0,3.0,149.0,83.0
2021,REG,q3,00-0036971,T.Lawrence,JAX,17,146,-44.060983382254385,466.4422459749338,62.0,-828.9156645536423,131,8.0,5.0,3.0,144.0,81.0
2021,REG,q3,00-0026498,M.Stafford,LA,17,143,26.01967859482975,549.3096214061683,67.0,-297.89393693208694,133,8.0,4.0,10.0,143.0,86.0
2021,REG,q3,00-0026143,M.Ryan,ATL,17,142,18.137547253716807,397.7948627282058,66.0,117.7929624915123,130,6.0,3.0,5.0,139.0,89.0
2021,REG,q3,00-0032950,C.Wentz,IND,17,141,-17.69083812151994,407.61670497896597,53.0,-883.8417023420334,117,11.0,2.0,7.0,133.0,70.0
2021,REG,q3,00-0035228,K.Murray,ARI,14,135,1.3883657556991817,559.2323135996576,71.0,37.869808077812195,116,8.0,8.0,8.0,128.0,80.0
2021,REG,q3,00-0036442,J.Burrow,CIN,16,135,51.92491877850598,484.08968210462024,71.0,1074.4454383850098,114,11.0,2.0,8.0,130.0,87.0
2021,REG,q3,00-0023459,A.Rodgers,GB,15,133,30.07416378347607,319.9306957396865,72.0,955.6926771998405,119,5.0,3.0,10.0,129.0,87.0
2021,REG,q3,00-0036972,M.Jones,NE,16,132,-17.676985518468946,431.5369271157024,61.0,343.4001564979553,120,7.0,4.0,2.0,129.0,85.0
2021,REG,q3,00-0029701,R.Tannehill,TEN,17,131,0.8587618289514385,377.5725536113722,60.0,64.92276191711426,114,9.0,2.0,4.0,126.0,76.0
2021,REG,q3,00-0029604,K.Cousins,MIN,16,130,-4.252816014169092,370.6663395566362,53.0,-838.6721581220627,118,7.0,3.0,6.0,128.0,73.0
2021,REG,q3,00-0031800,T.Heinicke,WAS,16,126,-17.40482954859808,316.94599202377424,56.0,-11.132365465164185,105,10.0,1.0,4.0,118.0,69.0
2021,REG,q3,00-0033077,D.Prescott,DAL,16,125,4.7677645949195435,251.12696722717908,58.0,-228.15232276916504,114,6.0,1.0,7.0,122.0,76.0
2021,REG,q3,00-0036389,J.Hurts,PHI,15,115,-11.474196020224102,403.76905515041227,50.0,-137.2796595096588,88,9.0,4.0,2.0,102.0,56.0
2021,REG,q3,00-0034796,L.Jackson,BAL,11,113,32.98797485698081,246.83397221508707,58.0,339.0334486961365,88,11.0,0.0,6.0,101.0,61.0
2021,REG,q3,00-0029263,R.Wilson,SEA,14,110,-24.506345751869958,262.9171208103563,45.0,-382.8033044934273,97,8.0,3.0,5.0,107.0,58.0
2021,REG,q3,00-0031345,J.Garoppolo,SF,14,102,22.177550951228696,394.7118116371161,48.0,279.05049324035645,92,6.0,2.0,5.0,101.0,66.0
2021,REG,q3,00-0034869,S.Darnold,CAR,12,101,-58.0217996067609,430.09149860120516,34.0,-664.3646150827408,81,9.0,6.0,0.0,96.0,47.0
2021,REG,q3,00-0031237,T.Bridgewater,DEN,13,100,10.179728594756508,226.2370329107098,49.0,511.677747964859,83,8.0,1.0,4.0,95.0,62.0
2021,REG,q3,00-0033106,J.Goff,DET,14,100,-29.159021949805492,302.64302837209283,40.0,-336.8407219648361,87,7.0,1.0,5.0,98.0,59.0
2021,REG,q3,00-0036898,D.Mills,HOU,13,97,-20.14103663226144,241.65554755520344,37.0,-605.8777213096619,84,7.0,3.0,2.0,94.0,51.0
2021,REG,q3,00-0034855,B.Mayfield,CLE,14,92,7.146939577303424,208.0138906837737,45.0,202.38036811351776,69,14.0,0.0,3.0,84.0,49.0
2021,REG,q3,00-0035710,D.Jones,NYG,10,88,9.149971686608616,250.71532702584148,45.0,402.61684358119965,82,2.0,2.0,3.0,84.0,60.0
2021,REG,q3,00-0037013,Z.Wilson,NYJ,12,82,-16.97898662259378,176.49044167253197,29.0,-81.78649693727493,64,11.0,1.0,1.0,76.0,42.0
2021,REG,q3,00-0036212,T.Tagovailoa,MIA,12,80,6.584702979695562,184.1032640336626,36.0,118.49002838134766,67,4.0,2.0,4.0,73.0,45.0
2021,REG,q3,00-0036945,J.Fields,CHI,12,75,-12.136887044202394,215.1819567140664,28.0,-230.03405034542084,56,9.0,1.0,0.0,67.0,33.0
2021,REG,q3,00-0027973,A.Dalton,CHI,6,53,13.49306005482542,129.6765237918445,31.0,-97.59278893470764,47,1.0,1.0,2.0,50.0,32.0
2021,REG,q3,00-0032156,T.Siemian,NO,6,49,4.44487267907781,83.17467956381758,20.0,-324.4155675172806,39,2.0,0.0,0.0,47.0,23.0
2021,REG,q3,00-0030520,M.Glennon,NYG,6,48,-29.532264301000247,106.71417966098505,12.0,-811.3658308982849,39,5.0,1.0,0.0,48.0,18.0
2021,REG,q3,00-0033119,J.Brissett,MIA,6,47,-11.021167156577576,92.41644347789286,16.0,-198.46302568912506,44,2.0,1.0,1.0,46.0,30.0
2021,REG,q3,00-0027939,C.Newton,CAR,6,37,-5.7816012966795824,57.27806091828369,13.0,-616.7721152305603,30,4.0,0.0,0.0,35.0,14.0
2021,REG,q3,00-0033357,T.Hill,NO,7,36,-9.28414666542254,54.99974720185577,15.0,-488.99798691272736,25,2.0,1.0,0.0,30.0,12.0
2021,REG,q3,00-0035993,T.Huntley,BAL,5,36,-10.178713841736622,83.19780810414602,12.0,-162.5890076160431,26,4.0,0.0,0.0,31.0,17.0
2021,REG,q3,00-0031503,J.Winston,NO,6,33,-11.691627520951442,92.28566898107516,13.0,-347.2317934036255,30,1.0,0.0,1.0,31.0,15.0
2021,REG,q3,00-0035704,D.Lock,DEN,5,32,1.391467330478961,66.5137757240503,11.0,-105.22309839725494,27,3.0,0.0,1.0,31.0,18.0
2021,REG,q3,00-0028118,T.Taylor,HOU,5,28,0.07600165327312425,61.22803901970939,12.0,-199.7139275074005,21,2.0,1.0,0.0,24.0,12.0
2021,REG,q3,00-0034401,M.White,NYJ,3,27,-0.20094933884683996,107.07749409434332,18.0,113.56227695941925,26,1.0,5.0,0.0,27.0,18.0
2021,REG,q3,00-0034177,T.Boyle,DET,3,25,4.947000140981435,111.0555885895472,12.0,130.11310696601868,23,0.0,2.0,2.0,25.0,16.0
2021,REG,q3,00-0027688,C.McCoy,ARI,3,24,3.9871090598073673,57.361800050856964,11.0,155.3506761789322,21,2.0,0.0,1.0,23.0,17.0
2021,REG,q3,00-0037012,T.Lance,SF,3,20,9.863122480746824,113.01853801444686,7.0,-166.57947897911072,18,1.0,0.0,2.0,19.0,10.0
2021,REG,q3,00-0030565,G.Smith,SEA,3,18,5.764034367007017,45.77810396811453,10.0,113.73242139816284,14,3.0,0.0,2.0,17.0,10.0
2021,REG,q3,00-0035289,G.Minshew II,PHI,2,17,-1.2786497138626718,37.04599228967913,7.0,-86.82497441768646,14,1.0,0.0,0.0,17.0,8.0
2021,REG,q3,00-0036264,J.Love,GB,2,15,-7.658360829616374,43.51267127981582,6.0,-94.10089552402496,11,2.0,0.0,0.0,14.0,7.0
2021,REG,q3,00-0026158,J.Flacco,NYJ,1,14,5.279216097994011,57.52214355898169,7.0,125.89269280433655,12,0.0,0.0,1.0,14.0,9.0
2021,REG,q3,00-0026300,J.Johnson,NYJ,2,14,2.7994256468478267,24.23815515580688,7.0,-86.0529214143753,14,0.0,0.0,1.0,14.0,9.0
2021,REG,q3,00-0032245,S.Mannion,MIN,1,14,-1.2987581265624613,21.774980911142556,6.0,13.19170892238617,14,0.0,0.0,1.0,14.0,10.0
2021,REG,q3,00-0028986,C.Keenum,CLE,3,12,1.7795748890493996,35.748976826436405,7.0,20.979052782058716,9,2.0,0.0,1.0,11.0,6.0
2021,REG,q3,00-0034771,M.Rudolph,PIT,1,12,0.0384401070622955,21.339173274229605,4.0,-287.80413269996643,9,0.0,0.0,0.0,10.0,2.0
2021,REG,q3,00-0036197,J.Fromm,NYG,2,12,-15.882634524372406,108.39502869138386,3.0,-185.72289943695068,10,1.0,2.0,0.0,11.0,5.0
2021,REG,q3,00-0029567,N.Foles,CHI,1,11,3.598081770061981,11.68747348598256,7.0,63.91558051109314,9,1.0,0.0,0.0,10.0,7.0
2021,REG,q3,00-0026300,J.Johnson,BAL,1,10,3.118130488030147,16.268422154857372,4.0,18.753114342689514,8,1.0,0.0,0.0,10.0,5.0
2021,REG,q3,00-0033662,C.Rush,DAL,2,10,6.117475778687615,89.0827705353498,3.0,-95.8154171705246,9,1.0,0.0,1.0,10.0,5.0
2021,REG,q3,00-0036929,I.Book,NO,1,9,-6.771494799293578,14.529445302474555,1.0,12.959933280944824,6,2.0,0.0,0.0,9.0,5.0
2021,REG,q3,00-0031395,G.Gilbert,WAS,1,5,-2.7353907064534724,3.1435518077538567,1.0,-189.7972658276558,5,0.0,0.0,0.0,5.0,1.0
2021,REG,q3,00-0032434,B.Allen,CIN,1,5,-1.3578598440548357,1.7242207605251219,1.0,-17.0116126537323,4,1.0,0.0,0.0,5.0,3.0
2021,REG,q3,00-0033275,P.Walker,CAR,1,5,1.8834748968221247,5.650889273645481,3.0,-31.292390823364258,4,0.0,0.0,0.0,5.0,3.0
2021,REG,q3,00-0035752,C.Streveler,ARI,1,4,-3.9015877343481407,9.27082858781335,1.0,26.39676332473755,2,1.0,0.0,0.0,3.0,2.0
2021,REG,q3,00-0033319,N.Mullens,CLE,1,3,-1.2840257454081438,2.422529058057879,1.0,34.36519205570221,3,0.0,0.0,0.0,3.0,2.0
2021,REG,q3,00-0032268,M.Mariota,LV,2,2,-0.7204284254694358,0.34034894460344145,0.0,-20.883262157440186,2,0.0,0.0,0.0,2.0,1.0
2021,REG,q3,00-0032943,R.Dixon,NYG,1,1,-2.8510376673657447,8.128415780738306,0.0,-59.43989157676697,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q3,00-0033045,E.Elliott,DAL,1,1,-0.7931139783468097,0.6290297826491038,0.0,17.161792516708374,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q3,00-0033856,L.Fournette,TB,1,1,-0.6633014641702175,0.43996883237035433,0.0,-64.32642936706543,1,0.0,0.0,0.0,1.0,0.0
2021,REG,q3,00-0034418,C.Wilson,DAL,1,1,2.577636693720706,6.644210924815412,1.0,64.07573819160461,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q3,00-0034860,D.Pettis,NYG,1,1,0.9808847262756899,0.9621348462409351,1.0,36.36338710784912,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q3,00-0035689,D.Knox,BUF,1,1,1.053,1.108809,1.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2021,REG,q3,00-0035719,D.Samuel,SF,1,1,2.4758675792254508,6.129920269859694,1.0,72.44662940502167,1,0.0,0.0,1.0,1.0,1.0
2021,REG,q3,00-0036322,J.Jefferson,MIN,1,1,1.7298753513023257,2.9924687310433447,1.0,12.966448068618774,1,0.0,0.0,0.0,1.0,1.0
2021,REG,q4,00-0036355,J.Herbert,LAC,17,220,59.66368236040121,782.1821017061142,113.0,-220.65982222557068,196,5.0,7.0,14.0,210.0,125.0
2021,REG,q4,00-0036971,T.Lawrence,JAX,16,217,-18.460322481502104,391.3524394437153,96.0,-1128.7788212299347,188,12.0,5.0,3.0,208.0,110.0
2021,REG,q4,00-0022924,B.Roethlisberger,PIT,16,205,19.364970518339888,458.29022564035273,90.0,800.9148880839348,184,13.0,1.0,12.0,204.0,132.0
2021,REG,q4,00-0033106,J.Goff,DET,14,193,0.6414591454113219,384.26239884667444,98.0,178.6192238330841,169,9.0,5.0,3.0,190.0,118.0
2021,REG,q4,00-0031280,D.Carr,LV,17,181,2.746945617419358,464.8344678013088,87.0,743.8310950994492,157,12.0,4.0,5.0,176.0,116.0
2021,REG,q4,00-0019596,T.Brady,TB,17,170,14.83323680242407,379.9893747425052,78.0,120.55319249629974,158,6.0,2.0,9.0,168.0,106.0
2021,REG,q4,00-0029604,K.Cousins,MIN,16,168,29.461116089152007,372.45414480056127,82.0,899.3349939584732,152,6.0,2.0,8.0,166.0,109.0
2021,REG,q4,00-0031800,T.Heinicke,WAS,15,165,-8.844943226650518,369.93966120955855,70.0,-41.82572960853577,142,8.0,7.0,5.0,153.0,94.0
2021,REG,q4,00-0036898,D.Mills,HOU,13,161,-36.848798788665995,402.96893451581377,67.0,-192.72549152374268,141,7.0,4.0,7.0,156.0,96.0
2021,REG,q4,00-0037013,Z.Wilson,NYJ,12,161,-45.66228730263831,387.6948686142373,52.0,-1205.436784029007,131,18.0,3.0,4.0,157.0,75.0
2021,REG,q4,00-0026143,M.Ryan,ATL,16,160,-43.17609282038766,537.7718278617126,73.0,856.6124245524406,135,12.0,6.0,6.0,154.0,97.0
2021,REG,q4,00-0034857,J.Allen,BUF,17,156,61.02888256188817,280.8193096370886,85.0,1113.2359355688095,132,6.0,0.0,10.0,142.0,96.0
2021,REG,q4,00-0026498,M.Stafford,LA,16,148,57.34804427696966,292.0109738287075,87.0,602.4723559617996,134,8.0,0.0,12.0,145.0,96.0
2021,REG,q4,00-0033077,D.Prescott,DAL,14,145,6.282522087103724,333.1284955967777,68.0,349.0099787712097,126,9.0,4.0,8.0,138.0,85.0
2021,REG,q4,00-0029701,R.Tannehill,TEN,16,142,-3.2444041699101014,326.9779237437377,72.0,491.1043643951416,120,16.0,5.0,5.0,139.0,85.0
2021,REG,q4,00-0033873,P.Mahomes,KC,17,142,55.95678490612068,401.61030082196146,73.0,407.9151853919029,116,9.0,2.0,11.0,131.0,81.0
2021,REG,q4,00-0034869,S.Darnold,CAR,11,141,-18.421334484323516,348.9931087418156,58.0,-680.0666734576225,116,11.0,4.0,4.0,132.0,69.0
2021,REG,q4,00-0036972,M.Jones,NE,17,140,30.75711346922702,376.2825199704402,66.0,-9.518802165985107,128,4.0,3.0,8.0,135.0,81.0
2021,REG,q4,00-0036442,J.Burrow,CIN,16,139,23.262371643740885,510.0940262597246,68.0,866.2369415163994,121,13.0,6.0,10.0,137.0,82.0
2021,REG,q4,00-0032950,C.Wentz,IND,16,137,19.201243578829903,334.473473140177,61.0,89.79354053735733,119,5.0,3.0,5.0,130.0,77.0
2021,REG,q4,00-0031237,T.Bridgewater,DEN,12,134,41.61832420630235,403.1407236438894,71.0,783.8472187519073,117,6.0,4.0,8.0,131.0,84.0
2021,REG,q4,00-0035228,K.Murray,ARI,13,132,13.557100479801683,266.7454933593826,64.0,335.1017490029335,115,5.0,1.0,3.0,127.0,80.0
2021,REG,q4,00-0036389,J.Hurts,PHI,13,127,28.56977950171496,245.3475815885695,64.0,245.01642286777496,97,8.0,0.0,7.0,117.0,65.0
2021,REG,q4,00-0035710,D.Jones,NYG,10,125,-19.88653189924677,201.29005240563689,43.0,-696.3212370872498,104,9.0,1.0,2.0,120.0,62.0
2021,REG,q4,00-0034855,B.Mayfield,CLE,13,124,-17.895619473764828,233.98530459618019,42.0,-1034.3919664621353,105,9.0,4.0,4.0,119.0,56.0
2021,REG,q4,00-0031345,J.Garoppolo,SF,14,121,9.114137164950268,304.34207638259613,57.0,88.06325495243073,100,13.0,4.0,5.0,118.0,69.0
2021,REG,q4,00-0029263,R.Wilson,SEA,13,119,-9.387694475613962,246.69759955028763,46.0,-119.04193162918091,99,7.0,2.0,5.0,110.0,62.0
2021,REG,q4,00-0034796,L.Jackson,BAL,11,119,1.4844609857915891,273.5114233872394,62.0,90.78509211540222,94,8.0,4.0,5.0,110.0,62.0
2021,REG,q4,00-0036945,J.Fields,CHI,10,111,-6.2481039193609655,227.80114039770442,49.0,-189.02377039194107,86,9.0,4.0,3.0,97.0,51.0
2021,REG,q4,00-0036212,T.Tagovailoa,MIA,12,107,8.649285681688648,378.9856374427495,52.0,186.59842312335968,98,3.0,5.0,7.0,103.0,67.0
2021,REG,q4,00-0023459,A.Rodgers,GB,15,99,28.37366998763788,215.13029272789763,53.0,327.53280997276306,86,5.0,0.0,6.0,95.0,59.0
2021,REG,q4,00-0027973,A.Dalton,CHI,6,91,-28.421633882069493,352.86001973855133,34.0,-763.2762506604195,75,9.0,4.0,2.0,87.0,44.0
2021,REG,q4,00-0035993,T.Huntley,BAL,6,84,3.5884109943574822,175.627142821692,40.0,-69.13035213947296,69,4.0,2.0,1.0,76.0,46.0
2021,REG,q4,00-0030520,M.Glennon,NYG,6,79,-24.820296278035265,315.0008546033016,35.0,-246.26709818840027,67,2.0,6.0,3.0,75.0,42.0
2021,REG,q4,00-0032156,T.Siemian,NO,6,74,11.53167122896296,228.55602658762845,38.0,352.0428031682968,65,1.0,1.0,6.0,73.0,46.0
2021,REG,q4,00-0033119,J.Brissett,MIA,5,61,-5.2126639885687585,189.51384507907628,26.0,-59.70836579799652,49,6.0,1.0,2.0,57.0,33.0
2021,REG,q4,00-0035704,D.Lock,DEN,5,47,0.1001694819859984,97.50277417375581,21.0,-142.6752805709839,43,3.0,1.0,1.0,46.0,25.0
2021,REG,q4,00-0033275,P.Walker,CAR,5,46,-14.809602474124404,100.58243985525857,15.0,-707.151010632515,38,7.0,1.0,1.0,45.0,15.0
2021,REG,q4,00-0030565,G.Smith,SEA,4,44,-7.84368738012314,82.32457886708443,17.0,106.48822486400604,35,5.0,1.0,1.0,42.0,25.0
2021,REG,q4,00-0034401,M.White,NYJ,3,42,-2.167305523472931,73.33645156713425,17.0,-409.76916551589966,38,2.0,0.0,2.0,42.0,23.0
